"order_id","customer_id","order_ts","order_status","order_total","sales_channel","attrs","order_date"
"1549","149","2026-08-12 20:19:41.437","SHIPPED","226.37","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-12"
"1550","150","2026-08-12 19:42:41.437","DELIVERED","226.50","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-12"
"1551","151","2026-08-12 19:05:41.437","CANCELLED","226.63","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-12"
"1552","152","2026-08-12 18:28:41.437","PLACED","226.76","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-12"
"1553","153","2026-08-12 17:51:41.437","SHIPPED","226.89","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-12"
"1554","154","2026-08-12 17:14:41.437","DELIVERED","227.02","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-12"
"1555","155","2026-08-12 16:37:41.437","CANCELLED","227.15","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-12"
"1556","156","2026-08-12 16:00:41.437","PLACED","227.28","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-12"
"1557","157","2026-08-12 15:23:41.437","SHIPPED","227.41","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-12"
"1558","158","2026-08-12 14:46:41.437","DELIVERED","227.54","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-12"
"1559","159","2026-08-12 14:09:41.437","CANCELLED","227.67","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-12"
"1560","160","2026-08-12 13:32:41.437","PLACED","227.80","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-12"
"1561","161","2026-08-12 12:55:41.437","SHIPPED","227.93","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-12"
"1562","162","2026-08-12 12:18:41.437","DELIVERED","228.06","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-12"
"1563","163","2026-08-12 11:41:41.437","CANCELLED","228.19","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-12"
"1564","164","2026-08-12 11:04:41.437","PLACED","228.32","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-12"
"1565","165","2026-08-12 10:27:41.437","SHIPPED","228.45","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-12"
"1566","166","2026-08-12 09:50:41.437","DELIVERED","228.58","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-12"
"1567","167","2026-08-12 09:13:41.437","CANCELLED","228.71","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-12"
"1568","168","2026-08-12 08:36:41.437","PLACED","228.84","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-12"
"1569","169","2026-08-12 07:59:41.437","SHIPPED","228.97","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-12"
"1570","170","2026-08-12 07:22:41.437","DELIVERED","229.10","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-12"
"1571","171","2026-08-12 06:45:41.437","CANCELLED","229.23","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-12"
"1572","172","2026-08-12 06:08:41.437","PLACED","229.36","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-12"
"1573","173","2026-08-12 05:31:41.437","SHIPPED","229.49","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-12"
"1574","174","2026-08-12 04:54:41.437","DELIVERED","229.62","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-12"
"1575","175","2026-08-12 04:17:41.437","CANCELLED","229.75","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-12"
"1576","176","2026-08-12 03:40:41.437","PLACED","229.88","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-12"
"1577","177","2026-08-12 03:03:41.437","SHIPPED","230.01","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-12"
"1578","178","2026-08-12 02:26:41.437","DELIVERED","230.14","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-12"
"1579","179","2026-08-12 01:49:41.437","CANCELLED","230.27","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-12"
"1580","180","2026-08-12 01:12:41.437","PLACED","230.40","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-12"
"1581","181","2026-08-12 00:35:41.437","SHIPPED","230.53","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-12"
"1582","182","2026-08-11 23:58:41.437","DELIVERED","230.66","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-11"
"1583","183","2026-08-11 23:21:41.437","CANCELLED","230.79","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-11"
"1584","184","2026-08-11 22:44:41.437","PLACED","230.92","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-11"
"1585","185","2026-08-11 22:07:41.437","SHIPPED","231.05","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-11"
"1586","186","2026-08-11 21:30:41.437","DELIVERED","231.18","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-11"
"1587","187","2026-08-11 20:53:41.437","CANCELLED","231.31","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-11"
"1588","188","2026-08-11 20:16:41.437","PLACED","231.44","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-11"
"1589","189","2026-08-11 19:39:41.437","SHIPPED","231.57","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-11"
"1590","190","2026-08-11 19:02:41.437","DELIVERED","231.70","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-11"
"1591","191","2026-08-11 18:25:41.437","CANCELLED","231.83","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-11"
"1592","192","2026-08-11 17:48:41.437","PLACED","231.96","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-11"
"1593","193","2026-08-11 17:11:41.437","SHIPPED","232.09","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-11"
"1594","194","2026-08-11 16:34:41.437","DELIVERED","232.22","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-11"
"1595","195","2026-08-11 15:57:41.437","CANCELLED","232.35","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-11"
"1596","196","2026-08-11 15:20:41.437","PLACED","232.48","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-11"
"1597","197","2026-08-11 14:43:41.437","SHIPPED","232.61","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-11"
"1598","198","2026-08-11 14:06:41.437","DELIVERED","232.74","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-11"
"1599","199","2026-08-11 13:29:41.437","CANCELLED","232.87","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-11"
"1600","200","2026-08-11 12:52:41.437","PLACED","233.00","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-11"
"1601","1","2026-08-11 12:15:41.437","SHIPPED","233.13","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-11"
"1602","2","2026-08-11 11:38:41.437","DELIVERED","233.26","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-11"
"1603","3","2026-08-11 11:01:41.437","CANCELLED","233.39","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-11"
"1604","4","2026-08-11 10:24:41.437","PLACED","233.52","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-11"
"1605","5","2026-08-11 09:47:41.437","SHIPPED","233.65","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-11"
"1606","6","2026-08-11 09:10:41.437","DELIVERED","233.78","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-11"
"1607","7","2026-08-11 08:33:41.437","CANCELLED","233.91","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-11"
"1608","8","2026-08-11 07:56:41.437","PLACED","234.04","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-11"
"1609","9","2026-08-11 07:19:41.437","SHIPPED","234.17","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-11"
"1610","10","2026-08-11 06:42:41.437","DELIVERED","234.30","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-11"
"1611","11","2026-08-11 06:05:41.437","CANCELLED","234.43","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-11"
"1612","12","2026-08-11 05:28:41.437","PLACED","234.56","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-11"
"1613","13","2026-08-11 04:51:41.437","SHIPPED","234.69","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-11"
"1614","14","2026-08-11 04:14:41.437","DELIVERED","234.82","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-11"
"1615","15","2026-08-11 03:37:41.437","CANCELLED","234.95","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-11"
"1616","16","2026-08-11 03:00:41.437","PLACED","235.08","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-11"
"1617","17","2026-08-11 02:23:41.437","SHIPPED","235.21","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-11"
"1618","18","2026-08-11 01:46:41.437","DELIVERED","235.34","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-11"
"1619","19","2026-08-11 01:09:41.437","CANCELLED","235.47","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-11"
"1620","20","2026-08-11 00:32:41.437","PLACED","235.60","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-11"
"1621","21","2026-08-10 23:55:41.437","SHIPPED","235.73","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-10"
"1622","22","2026-08-10 23:18:41.437","DELIVERED","235.86","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-10"
"1623","23","2026-08-10 22:41:41.437","CANCELLED","235.99","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-10"
"1624","24","2026-08-10 22:04:41.437","PLACED","236.12","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-10"
"1625","25","2026-08-10 21:27:41.437","SHIPPED","236.25","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-10"
"1626","26","2026-08-10 20:50:41.437","DELIVERED","236.38","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-10"
"1627","27","2026-08-10 20:13:41.437","CANCELLED","236.51","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-10"
"1628","28","2026-08-10 19:36:41.437","PLACED","236.64","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-10"
"1629","29","2026-08-10 18:59:41.437","SHIPPED","236.77","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-10"
"1630","30","2026-08-10 18:22:41.437","DELIVERED","236.90","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-10"
"1631","31","2026-08-10 17:45:41.437","CANCELLED","237.03","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-10"
"1632","32","2026-08-10 17:08:41.437","PLACED","237.16","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-10"
"1633","33","2026-08-10 16:31:41.437","SHIPPED","237.29","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-10"
"1634","34","2026-08-10 15:54:41.437","DELIVERED","237.42","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-10"
"1635","35","2026-08-10 15:17:41.437","CANCELLED","237.55","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-10"
"1636","36","2026-08-10 14:40:41.437","PLACED","237.68","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-10"
"1637","37","2026-08-10 14:03:41.437","SHIPPED","237.81","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-10"
"1638","38","2026-08-10 13:26:41.437","DELIVERED","237.94","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-10"
"1639","39","2026-08-10 12:49:41.437","CANCELLED","238.07","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-10"
"1640","40","2026-08-10 12:12:41.437","PLACED","238.20","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-10"
"1641","41","2026-08-10 11:35:41.437","SHIPPED","238.33","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-10"
"1642","42","2026-08-10 10:58:41.437","DELIVERED","238.46","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-10"
"1643","43","2026-08-10 10:21:41.437","CANCELLED","238.59","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-10"
"1644","44","2026-08-10 09:44:41.437","PLACED","238.72","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-10"
"1645","45","2026-08-10 09:07:41.437","SHIPPED","238.85","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-10"
"1646","46","2026-08-10 08:30:41.437","DELIVERED","238.98","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-10"
"1647","47","2026-08-10 07:53:41.437","CANCELLED","239.11","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-10"
"1648","48","2026-08-10 07:16:41.437","PLACED","239.24","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-10"
"1649","49","2026-08-10 06:39:41.437","SHIPPED","239.37","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-10"
"1650","50","2026-08-10 06:02:41.437","DELIVERED","239.50","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-10"
"1651","51","2026-08-10 05:25:41.437","CANCELLED","239.63","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-10"
"1652","52","2026-08-10 04:48:41.437","PLACED","239.76","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-10"
"1653","53","2026-08-10 04:11:41.437","SHIPPED","239.89","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-10"
"1654","54","2026-08-10 03:34:41.437","DELIVERED","240.02","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-10"
"1655","55","2026-08-10 02:57:41.437","CANCELLED","240.15","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-10"
"1656","56","2026-08-10 02:20:41.437","PLACED","240.28","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-10"
"1657","57","2026-08-10 01:43:41.437","SHIPPED","240.41","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-10"
"1658","58","2026-08-10 01:06:41.437","DELIVERED","240.54","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-10"
"1659","59","2026-08-10 00:29:41.437","CANCELLED","240.67","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-10"
"1660","60","2026-08-09 23:52:41.437","PLACED","240.80","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-09"
"1661","61","2026-08-09 23:15:41.437","SHIPPED","240.93","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-09"
"1662","62","2026-08-09 22:38:41.437","DELIVERED","241.06","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-09"
"1663","63","2026-08-09 22:01:41.437","CANCELLED","241.19","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-09"
"1664","64","2026-08-09 21:24:41.437","PLACED","241.32","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-09"
"1665","65","2026-08-09 20:47:41.437","SHIPPED","241.45","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-09"
"1666","66","2026-08-09 20:10:41.437","DELIVERED","241.58","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-09"
"1667","67","2026-08-09 19:33:41.437","CANCELLED","241.71","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-09"
"1668","68","2026-08-09 18:56:41.437","PLACED","241.84","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-09"
"1669","69","2026-08-09 18:19:41.437","SHIPPED","241.97","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-09"
"1670","70","2026-08-09 17:42:41.437","DELIVERED","242.10","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-09"
"1671","71","2026-08-09 17:05:41.437","CANCELLED","242.23","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-09"
"1672","72","2026-08-09 16:28:41.437","PLACED","242.36","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-09"
"1673","73","2026-08-09 15:51:41.437","SHIPPED","242.49","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-09"
"1674","74","2026-08-09 15:14:41.437","DELIVERED","242.62","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-09"
"1675","75","2026-08-09 14:37:41.437","CANCELLED","242.75","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-09"
"1676","76","2026-08-09 14:00:41.437","PLACED","242.88","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-09"
"1677","77","2026-08-09 13:23:41.437","SHIPPED","243.01","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-09"
"1678","78","2026-08-09 12:46:41.437","DELIVERED","243.14","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-09"
"1679","79","2026-08-09 12:09:41.437","CANCELLED","243.27","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-09"
"1680","80","2026-08-09 11:32:41.437","PLACED","243.40","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-09"
"1681","81","2026-08-09 10:55:41.437","SHIPPED","243.53","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-09"
"1682","82","2026-08-09 10:18:41.437","DELIVERED","243.66","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-09"
"1683","83","2026-08-09 09:41:41.437","CANCELLED","243.79","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-09"
"1684","84","2026-08-09 09:04:41.437","PLACED","243.92","app","{""device"":""mobile"",""promo"":""NONE""}","2026-08-09"
"1685","85","2026-08-09 08:27:41.437","SHIPPED","244.05","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-08-09"
"1686","86","2026-08-09 07:50:41.437","DELIVERED","244.18","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-08-09"
"1687","87","2026-08-09 07:13:41.437","CANCELLED","244.31","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-08-09"
"1688","88","2026-08-09 06:36:41.437","PLACED","244.44","store","{""device"":""tablet"",""promo"":""NONE""}","2026-08-09"
"1689","89","2026-08-09 05:59:41.437","SHIPPED","244.57","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-08-09"
"1690","90","2026-08-09 05:22:41.437","DELIVERED","244.70","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-08-09"
"1691","91","2026-08-09 04:45:41.437","CANCELLED","244.83","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-08-09"
"1692","92","2026-08-09 04:08:41.437","PLACED","244.96","web","{""device"":""desktop"",""promo"":""NONE""}","2026-08-09"
"1693","93","2026-08-09 03:31:41.437","SHIPPED","245.09","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-08-09"
"1694","94","2026-08-09 02:54:41.437","DELIVERED","245.22","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-08-09"
"1695","95","2026-08-09 02:17:41.437","CANCELLED","245.35","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-08-09"
